42	0	apps/mobile/src/features/threads/thread-activity-row-presentation.test.ts
40	0	apps/mobile/src/features/threads/thread-activity-row-presentation.ts
14	0	apps/mobile/src/features/threads/thread-feed-item-size.test.ts
21	0	apps/mobile/src/features/threads/thread-feed-item-size.ts
11	4	apps/mobile/src/features/threads/thread-list-v2-items.tsx
26	0	apps/mobile/src/features/threads/threadActivityFileNavigation.test.ts
22	0	apps/mobile/src/features/threads/threadActivityFileNavigation.ts
38	0	apps/mobile/src/features/threads/threadForkNavigation.test.ts
26	0	apps/mobile/src/features/threads/threadForkNavigation.ts
93	46	apps/mobile/src/features/threads/threadListV2.test.ts
37	8	apps/mobile/src/features/threads/threadListV2.ts
14	14	apps/mobile/src/features/threads/threadPresentation.ts
69	0	apps/mobile/src/features/threads/threadQueueControlPresentation.test.ts
52	0	apps/mobile/src/features/threads/threadQueueControlPresentation.ts
34	0	apps/mobile/src/features/threads/userMessageIntentBadge.test.ts
35	0	apps/mobile/src/features/threads/userMessageIntentBadge.ts
51	0	apps/mobile/src/lib/modelOptions.ts
1	1	apps/mobile/src/lib/projectThreadStartTurn.test.ts
13	11	apps/mobile/src/lib/projectThreadStartTurn.ts
2	2	apps/mobile/src/lib/scopedEntities.ts
664	1816	apps/mobile/src/lib/threadActivity.test.ts
663	1381	apps/mobile/src/lib/threadActivity.ts
257	0	apps/mobile/src/lib/threadActivityInspector.test.ts
308	0	apps/mobile/src/lib/threadActivityInspector.ts
1	28	apps/mobile/src/state/queries.ts
2	1	apps/mobile/src/state/threads.ts
2	2	apps/mobile/src/state/use-pending-new-tasks.ts
33	31	apps/mobile/src/state/use-selected-thread-requests.ts
5	4	apps/mobile/src/state/use-selected-thread-worktree.ts
92	64	apps/mobile/src/state/use-thread-composer-state.ts
50	5	apps/mobile/src/state/use-thread-detail.ts
13	6	apps/mobile/src/state/use-thread-outbox-drain.ts
47	16	apps/mobile/src/state/use-thread-selection.ts
56	0	apps/mobile/src/state/v2-item-support.ts
72	0	apps/mobile/src/test-fixtures.ts
3	0	apps/server/README.md
0	235	apps/server/integration/NetworkTransferMeasurement.integration.ts
0	592	apps/server/integration/OrchestrationEngineHarness.integration.ts
0	568	apps/server/integration/TestProviderAdapter.integration.ts
0	294	apps/server/integration/TransferBudgetReport.integration.ts
0	212	apps/server/integration/TransferBudgetScenario.integration.ts
0	162	apps/server/integration/fixtures/providerRuntime.ts
0	372	apps/server/integration/fixtures/transferBudget.ts
0	1441	apps/server/integration/orchestrationEngine.integration.test.ts
0	359	apps/server/integration/orphanedProviderSessionStartup.integration.test.ts
0	386	apps/server/integration/providerService.integration.test.ts
7	1	apps/server/package.json
536	43	apps/server/scripts/acp-mock-agent.ts
78	0	apps/server/scripts/acp-replay-agent.test.ts
285	0	apps/server/scripts/acp-replay-agent.ts
37	0	apps/server/scripts/acp-thread-spawn-helper.c
12	0	apps/server/scripts/acpMockCancellationState.test.ts
3	0	apps/server/scripts/acpMockCancellationState.ts
43	0	apps/server/scripts/claudeReplayRecordingConfig.test.ts
32	0	apps/server/scripts/claudeReplayRecordingConfig.ts
35	0	apps/server/scripts/codexReplayRecordingRecords.test.ts
9	0	apps/server/scripts/codexReplayRecordingRecords.ts
44	0	apps/server/scripts/cursorReplayRecordingWorkspace.test.ts
29	0	apps/server/scripts/cursorReplayRecordingWorkspace.ts
358	0	apps/server/scripts/probe-claude-fork-local-rollback-replay.ts
444	0	apps/server/scripts/record-claude-agent-sdk-replay-fixture.ts
1310	0	apps/server/scripts/record-codex-app-server-replay-fixture.ts
222	0	apps/server/scripts/record-cursor-agent-sdk-replay-fixture.ts
26	0	apps/server/scripts/replayRecorderDeferredRegistry.test.ts
43	0	apps/server/scripts/replayRecorderDeferredRegistry.ts
22	0	apps/server/src/attachmentStore.test.ts
14	0	apps/server/src/attachmentStore.ts
20	9	apps/server/src/auth/RpcAuthorization.ts
0	635	apps/server/src/bin.test.ts
169	413	apps/server/src/checkpointing/CheckpointDiffQuery.test.ts
66	100	apps/server/src/checkpointing/CheckpointDiffQuery.ts
57	0	apps/server/src/claudeModelOptions.test.ts
59	0	apps/server/src/claudeModelOptions.ts
99	2	apps/server/src/cli/project.test.ts
63	32	apps/server/src/cli/project.ts
3	1	apps/server/src/environment/ServerEnvironment.test.ts
8	4	apps/server/src/environment/ServerEnvironment.ts
12	0	apps/server/src/git/GitWorkflowService.ts
52	1	apps/server/src/http.test.ts
3	0	apps/server/src/httpCors.ts
21	1	apps/server/src/mcp/McpHttpServer.ts
3	2	apps/server/src/mcp/McpInvocationContext.ts
7	0	apps/server/src/mcp/McpProviderSession.ts
1	0	apps/server/src/mcp/McpSessionRegistry.test.ts
28	0	apps/server/src/mcp/McpSessionRegistry.testkit.ts
15	1	apps/server/src/mcp/McpSessionRegistry.ts
307	0	apps/server/src/mcp/OrchestratorMcpService.activity.test.ts
292	0	apps/server/src/mcp/OrchestratorMcpService.test.ts
1681	0	apps/server/src/mcp/OrchestratorMcpService.ts
2620	0	apps/server/src/mcp/OrchestratorMcpToolkit.integration.test.ts
1062	0	apps/server/src/mcp/WorktreeMcpService.test.ts
494	0	apps/server/src/mcp/WorktreeMcpService.ts
114	0	apps/server/src/mcp/toolkits/orchestrator/handlers.ts
28	0	apps/server/src/mcp/toolkits/orchestrator/tools.test.ts
248	0	apps/server/src/mcp/toolkits/orchestrator/tools.ts
22	0	apps/server/src/mcp/toolkits/worktree/handlers.ts
137	0	apps/server/src/mcp/toolkits/worktree/registration.test.ts
47	0	apps/server/src/mcp/toolkits/worktree/tools.ts
12	0	apps/server/src/observability/Metrics.ts
209	0	apps/server/src/orchestration-v2/AcpRegistryOrchestratorV2.live.test.ts
12118	0	apps/server/src/orchestration-v2/Adapters/AcpAdapterV2.test.ts
195	0	apps/server/src/orchestration-v2/Adapters/AcpAdapterV2.testkit.ts
6170	0	apps/server/src/orchestration-v2/Adapters/AcpAdapterV2.ts
159	0	apps/server/src/orchestration-v2/Adapters/AcpRegistryAdapterV2.test.ts
92	0	apps/server/src/orchestration-v2/Adapters/AcpRegistryAdapterV2.testkit.ts
184	0	apps/server/src/orchestration-v2/Adapters/AcpRegistryAdapterV2.ts
5619	0	apps/server/src/orchestration-v2/Adapters/ClaudeAdapterV2.test.ts
770	0	apps/server/src/orchestration-v2/Adapters/ClaudeAdapterV2.testkit.test.ts
2555	0	apps/server/src/orchestration-v2/Adapters/ClaudeAdapterV2.testkit.ts
5780	0	apps/server/src/orchestration-v2/Adapters/ClaudeAdapterV2.ts
3644	0	apps/server/src/orchestration-v2/Adapters/CodexAdapterV2.test.ts
237	0	apps/server/src/orchestration-v2/Adapters/CodexAdapterV2.testkit.ts
5261	0	apps/server/src/orchestration-v2/Adapters/CodexAdapterV2.ts
196	0	apps/server/src/orchestration-v2/Adapters/CursorAdapterV2.test.ts
102	0	apps/server/src/orchestration-v2/Adapters/CursorAdapterV2.testkit.test.ts
1013	0	apps/server/src/orchestration-v2/Adapters/CursorAdapterV2.testkit.ts
2538	0	apps/server/src/orchestration-v2/Adapters/CursorAdapterV2.ts
215	0	apps/server/src/orchestration-v2/Adapters/CursorAgentSdk.test.ts
525	0	apps/server/src/orchestration-v2/Adapters/CursorAgentSdk.ts
379	0	apps/server/src/orchestration-v2/Adapters/GrokAdapterV2.test.ts
82	0	apps/server/src/orchestration-v2/Adapters/GrokAdapterV2.testkit.ts
375	0	apps/server/src/orchestration-v2/Adapters/GrokAdapterV2.ts
1173	0	apps/server/src/orchestration-v2/Adapters/OpenCodeAdapterV2.test.ts
39	0	apps/server/src/orchestration-v2/Adapters/OpenCodeAdapterV2.testkit.test.ts
416	0	apps/server/src/orchestration-v2/Adapters/OpenCodeAdapterV2.testkit.ts
3335	0	apps/server/src/orchestration-v2/Adapters/OpenCodeAdapterV2.ts
184	0	apps/server/src/orchestration-v2/AttachmentClaims.test.ts
126	0	apps/server/src/orchestration-v2/AttachmentClaims.ts
41	0	apps/server/src/orchestration-v2/AttachmentPrompt.test.ts
26	0	apps/server/src/orchestration-v2/AttachmentPrompt.ts
327	0	apps/server/src/orchestration-v2/CheckpointCaptureService.test.ts
273	0	apps/server/src/orchestration-v2/CheckpointCaptureService.ts
84	0	apps/server/src/orchestration-v2/CheckpointPolicy.ts
331	0	apps/server/src/orchestration-v2/CheckpointRollbackService.test.ts
288	0	apps/server/src/orchestration-v2/CheckpointRollbackService.ts
72	0	apps/server/src/orchestration-v2/CheckpointService.test.ts
564	0	apps/server/src/orchestration-v2/CheckpointService.ts
310	0	apps/server/src/orchestration-v2/CommandPolicy.test.ts
428	0	apps/server/src/orchestration-v2/CommandPolicy.ts
167	0	apps/server/src/orchestration-v2/CommandReceiptStore.ts
164	0	apps/server/src/orchestration-v2/ContextHandoffService.test.ts
459	0	apps/server/src/orchestration-v2/ContextHandoffService.ts
279	0	apps/server/src/orchestration-v2/CursorOrchestratorV2.live.test.ts
549	0	apps/server/src/orchestration-v2/DelegatedCompletionDelivery.test.ts
612	0	apps/server/src/orchestration-v2/EffectOutbox.ts
789	0	apps/server/src/orchestration-v2/EffectWorker.test.ts
671	0	apps/server/src/orchestration-v2/EffectWorker.ts
662	0	apps/server/src/orchestration-v2/EventSink.ts
139	0	apps/server/src/orchestration-v2/EventStore.ts
2100	0	apps/server/src/orchestration-v2/FoundationPersistence.test.ts
199	0	apps/server/src/orchestration-v2/GrokOrchestratorV2.live.test.ts
407	0	apps/server/src/orchestration-v2/IdAllocator.ts
67	0	apps/server/src/orchestration-v2/KeyedSerialExecutor.test.ts
55	0	apps/server/src/orchestration-v2/KeyedSerialExecutor.ts
344	0	apps/server/src/orchestration-v2/LegacyV1ThreadImporter.test.ts
739	0	apps/server/src/orchestration-v2/LegacyV1ThreadImporter.ts
100	0	apps/server/src/orchestration-v2/Orchestrator.migration.test.ts
7349	0	apps/server/src/orchestration-v2/Orchestrator.ts
391	0	apps/server/src/orchestration-v2/ProjectionMaintenance.ts
2785	0	apps/server/src/orchestration-v2/ProjectionStore.test.ts
3303	0	apps/server/src/orchestration-v2/ProjectionStore.ts
554	0	apps/server/src/orchestration-v2/ProviderAdapter.ts
44	0	apps/server/src/orchestration-v2/ProviderAdapterDriver.ts
211	0	apps/server/src/orchestration-v2/ProviderAdapterRegistry.test.ts
319	0	apps/server/src/orchestration-v2/ProviderAdapterRegistry.ts
74	0	apps/server/src/orchestration-v2/ProviderContinuationRequests.ts
735	0	apps/server/src/orchestration-v2/ProviderContinuationService.test.ts
208	0	apps/server/src/orchestration-v2/ProviderContinuationService.ts
654	0	apps/server/src/orchestration-v2/ProviderEventIngestor.test.ts
327	0	apps/server/src/orchestration-v2/ProviderEventIngestor.ts
124	0	apps/server/src/orchestration-v2/ProviderFailure.test.ts
202	0	apps/server/src/orchestration-v2/ProviderFailure.ts
84	0	apps/server/src/orchestration-v2/ProviderRuntimeRecoveryService.regression.test.ts
948	0	apps/server/src/orchestration-v2/ProviderRuntimeRecoveryService.test.ts
532	0	apps/server/src/orchestration-v2/ProviderRuntimeRecoveryService.ts
55	0	apps/server/src/orchestration-v2/ProviderSelectionTransition.test.ts
37	0	apps/server/src/orchestration-v2/ProviderSelectionTransition.ts
2347	0	apps/server/src/orchestration-v2/ProviderSessionManager.test.ts
1685	0	apps/server/src/orchestration-v2/ProviderSessionManager.ts
176	0	apps/server/src/orchestration-v2/ProviderSessionTransitionPolicy.test.ts
96	0	apps/server/src/orchestration-v2/ProviderSessionTransitionPolicy.ts
128	0	apps/server/src/orchestration-v2/ProviderSwitchService.test.ts
189	0	apps/server/src/orchestration-v2/ProviderSwitchService.ts
287	0	apps/server/src/orchestration-v2/ProviderTurnControlService.test.ts
296	0	apps/server/src/orchestration-v2/ProviderTurnControlService.ts
129	0	apps/server/src/orchestration-v2/ProviderTurnStartService.test.ts
16	0	apps/server/src/orchestration-v2/ProviderTurnStartService.testkit.ts
561	0	apps/server/src/orchestration-v2/ProviderTurnStartService.ts
43	0	apps/server/src/orchestration-v2/ProviderTurnTokenUsage.test.ts
51	0	apps/server/src/orchestration-v2/QueuedRunOrder.test.ts
32	0	apps/server/src/orchestration-v2/QueuedRunOrder.ts
13	0	apps/server/src/orchestration-v2/RandomUuid.ts
71	0	apps/server/src/orchestration-v2/ResourceCleanupService.ts
3263	0	apps/server/src/orchestration-v2/RunExecutionService.test.ts
1364	0	apps/server/src/orchestration-v2/RunExecutionService.ts
41	0	apps/server/src/orchestration-v2/RunFinalizationService.test.ts
97	0	apps/server/src/orchestration-v2/RunFinalizationService.ts
103	0	apps/server/src/orchestration-v2/RuntimePolicy.test.ts
146	0	apps/server/src/orchestration-v2/RuntimePolicy.ts
298	0	apps/server/src/orchestration-v2/RuntimeRequestService.test.ts
141	0	apps/server/src/orchestration-v2/RuntimeRequestService.ts
644	0	apps/server/src/orchestration-v2/SelectionRestart.integration.test.ts
382	0	apps/server/src/orchestration-v2/ShellStream.test.ts
191	0	apps/server/src/orchestration-v2/ShellStream.ts
102	0	apps/server/src/orchestration-v2/SubagentProjection.test.ts
191	0	apps/server/src/orchestration-v2/SubagentProjection.ts
168	0	apps/server/src/orchestration-v2/TODO.md
148	0	apps/server/src/orchestration-v2/ThreadForkService.test.ts
116	0	apps/server/src/orchestration-v2/ThreadForkService.ts
1098	0	apps/server/src/orchestration-v2/ThreadLaunchService.test.ts
589	0	apps/server/src/orchestration-v2/ThreadLaunchService.ts
60	0	apps/server/src/orchestration-v2/ThreadLifecycleService.test.ts
142	0	apps/server/src/orchestration-v2/ThreadLifecycleService.ts
320	0	apps/server/src/orchestration-v2/ThreadManagementService.test.ts
692	0	apps/server/src/orchestration-v2/ThreadManagementService.ts
213	0	apps/server/src/orchestration-v2/ThreadSettlementService.test.ts
319	0	apps/server/src/orchestration-v2/ThreadSettlementService.ts
75	0	apps/server/src/orchestration-v2/ThreadStream.test.ts
51	0	apps/server/src/orchestration-v2/ThreadStream.ts
433	0	apps/server/src/orchestration-v2/ThreadTitleRegenerationService.test.ts
259	0	apps/server/src/orchestration-v2/ThreadTitleRegenerationService.ts
107	0	apps/server/src/orchestration-v2/TurnItemPositionStore.ts
35	0	apps/server/src/orchestration-v2/UserFacingErrors.test.ts
62	0	apps/server/src/orchestration-v2/UserFacingErrors.ts
38	0	apps/server/src/orchestration-v2/V1ImportBoundary.test.ts
113	0	apps/server/src/orchestration-v2/WireProjection.test.ts
108	0	apps/server/src/orchestration-v2/WireProjection.ts
23	0	apps/server/src/orchestration-v2/applicationLayer.ts
47	0	apps/server/src/orchestration-v2/builtInProviderAdapterDrivers.ts
258	0	apps/server/src/orchestration-v2/http.ts
1574	0	apps/server/src/orchestration-v2/runtimeLayer.test.ts
264	0	apps/server/src/orchestration-v2/runtimeLayer.ts
399	0	apps/server/src/orchestration-v2/testkit/ClaudeReplayFixtures.integration.test.ts
735	0	apps/server/src/orchestration-v2/testkit/CodexReplayFixtures.integration.test.ts
13	0	apps/server/src/orchestration-v2/testkit/DeterministicRuntime.ts
417	0	apps/server/src/orchestration-v2/testkit/OrchestratorReplayFixtures.contract.test.ts
242	0	apps/server/src/orchestration-v2/testkit/OrchestratorReplayFixtures.integration.test.ts
292	0	apps/server/src/orchestration-v2/testkit/OrchestratorReplayRecovery.integration.test.ts
600	0	apps/server/src/orchestration-v2/testkit/OrchestratorScenario.ts
17	0	apps/server/src/orchestration-v2/testkit/ProviderReplayGate.testkit.test.ts
78	0	apps/server/src/orchestration-v2/testkit/ProviderReplayGate.testkit.ts
413	0	apps/server/src/orchestration-v2/testkit/ProviderReplayHarness.ts
1251	0	apps/server/src/orchestration-v2/testkit/ProviderSwitch.integration.test.ts
74	0	apps/server/src/orchestration-v2/testkit/ReplayFixtureWorkspace.ts
98	0	apps/server/src/orchestration-v2/testkit/ReplayTranscriptNdjson.test.ts
162	0	apps/server/src/orchestration-v2/testkit/ReplayTranscriptNdjson.ts
1774	0	apps/server/src/orchestration-v2/testkit/ThreadFork.integration.test.ts
668	0	apps/server/src/orchestration-v2/testkit/ThreadMergeBack.integration.test.ts
11	0	apps/server/src/orchestration-v2/testkit/fixtures/acp_elicitation/grok_transcript.ndjson
13	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_background_task_after_root/claude_transcript.ndjson
26	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_background_task_after_root/input.ts
96	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_background_task_after_root/output.ts
19	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_idle_resume/claude_transcript.ndjson
25	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_idle_resume/input.ts
39	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_idle_resume/output.ts
12	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_local_bash_task/claude_transcript.ndjson
7	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_local_bash_task/input.ts
58	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_local_bash_task/output.ts
10	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_result_is_error/claude_transcript.ndjson
22	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_result_is_error/input.ts
71	0	apps/server/src/orchestration-v2/testkit/fixtures/claude_result_is_error/output.ts
17	0	apps/server/src/orchestration-v2/testkit/fixtures/grok_subagent_lineage/grok_transcript.ndjson
9	0	apps/server/src/orchestration-v2/testkit/fixtures/grok_subagent_lineage/input.ts
95	0	apps/server/src/orchestration-v2/testkit/fixtures/grok_subagent_lineage/output.ts
807	0	apps/server/src/orchestration-v2/testkit/fixtures/index.ts
43	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/claude_output.ts
13	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/claude_transcript.ndjson
43	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/codex_output.ts
51	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/codex_transcript.ndjson
56	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/cursor_output.ts
21	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/cursor_transcript.ndjson
55	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/grok_output.ts
14	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/grok_transcript.ndjson
31	0	apps/server/src/orchestration-v2/testkit/fixtures/message_steering/input.ts
53	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/claude_output.ts
14	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/claude_transcript.ndjson
40	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/codex_output.ts
52	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/codex_transcript.ndjson
30	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/cursor_transcript.ndjson
12	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/grok_transcript.ndjson
14	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn/input.ts
19	0	apps/server/src/orchestration-v2/testkit/fixtures/multi_turn_restart/claude_transcript.ndjson
10	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_child_approval/input.ts
36	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_child_approval/opencode_transcript.ndjson
43	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_child_approval/output.ts
7	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_subagent/input.ts
30	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_subagent/opencode_transcript.ndjson
71	0	apps/server/src/orchestration-v2/testkit/fixtures/opencode_subagent/output.ts
50	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/codex_output.ts
67	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/codex_transcript.ndjson
11	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/grok_transcript.ndjson
17	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/input.ts
26	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/opencode_output.ts
23	0	apps/server/src/orchestration-v2/testkit/fixtures/plan_questions/opencode_transcript.ndjson
38	0	apps/server/src/orchestration-v2/testkit/fixtures/proposed_plan/codex_output.ts
619	0	apps/server/src/orchestration-v2/testkit/fixtures/proposed_plan/codex_transcript.ndjson
39	0	apps/server/src/orchestration-v2/testkit/fixtures/proposed_plan/cursor_output.ts
132	0	apps/server/src/orchestration-v2/testkit/fixtures/proposed_plan/cursor_transcript.ndjson
8	0	apps/server/src/orchestration-v2/testkit/fixtures/proposed_plan/input.ts
78	0	apps/server/src/orchestration-v2/testkit/fixtures/provider_thread_resume/codex_transcript.ndjson
60	0	apps/server/src/orchestration-v2/testkit/fixtures/provider_thread_resume/cursor_transcript.ndjson
42	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_cancelled_while_active/codex_output.ts
25	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_cancelled_while_active/input.ts
14	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/claude_transcript.ndjson
49	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/codex_output.ts
52	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/codex_transcript.ndjson
30	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/cursor_transcript.ndjson
12	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/grok_transcript.ndjson
14	0	apps/server/src/orchestration-v2/testkit/fixtures/queued_turn/input.ts
1184	0	apps/server/src/orchestration-v2/testkit/fixtures/shared.ts
33	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/claude_output.ts
10	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/claude_transcript.ndjson
33	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/codex_output.ts
31	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/codex_transcript.ndjson
11	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/cursor_transcript.ndjson
12	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/grok_transcript.ndjson
7	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/input.ts
19	0	apps/server/src/orchestration-v2/testkit/fixtures/simple/opencode_transcript.ndjson
135	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/claude_output.ts
29	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/claude_transcript.ndjson
121	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/codex_output.ts
577	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/codex_transcript.ndjson
96	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/cursor_output.ts
474	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/cursor_transcript.ndjson
7	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent/input.ts
28	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_continue/README.md
59	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_continue/codex_output.ts
33	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_continue/codex_transcript.ndjson
14	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_continue/input.ts
85	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_v2/codex_output.ts
25	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_v2/codex_transcript.ndjson
7	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_v2/input.ts
131	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_v2_nested/codex_output.ts
33	0	apps/server/src/orchestration-v2/testkit/fixtures/subagent_v2_nested/codex_transcript.ndjson
21	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native/claude_transcript.ndjson
21	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native/codex_transcript.ndjson
49	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_continue/README.md
25	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_continue/claude_transcript.ndjson
96	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_continue/codex_transcript.ndjson
35	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_fork_local_rollback/claude_transcript.ndjson
26	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_prior_turn/claude_transcript.ndjson
933	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_prior_turn/codex_transcript.ndjson
48	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_siblings/README.md
32	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_siblings/claude_transcript.ndjson
130	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_fork_native_siblings/codex_transcript.ndjson
45	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_continue/README.md
34	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_continue/claude_transcript.ndjson
112	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_continue/codex_transcript.ndjson
46	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_siblings/README.md
49	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_siblings/claude_transcript.ndjson
177	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_merge_back_siblings/codex_transcript.ndjson
69	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_rollback/claude_output.ts
24	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_rollback/claude_transcript.ndjson
68	0	apps/server/src/orchestration-v2/testkit/fixtures/thread_rollback/codex_output.ts
